scheme_code,scheme_name,date,nav,fund_house,scheme_category
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-12-2021,82.3468,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-12-2021,81.2494,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-11-2021,80.8104,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-11-2021,80.6496,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-11-2021,80.5581,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-11-2021,82.6405,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-11-2021,82.3818,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-11-2021,82.4535,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-11-2021,81.8661,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-11-2021,84.4609,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-11-2021,85.3839,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-11-2021,85.7294,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-11-2021,85.4638,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-11-2021,85.3485,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-11-2021,84.2245,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-11-2021,84.6363,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-11-2021,84.4667,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-11-2021,84.5536,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-11-2021,83.3546,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-11-2021,83.3971,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-11-2021,83.4744,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-10-2021,82.6397,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-10-2021,83.2316,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-10-2021,84.0077,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-10-2021,83.7637,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-10-2021,82.4621,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-10-2021,83.9738,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-10-2021,84.6113,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-10-2021,84.8923,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-10-2021,86.1444,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-10-2021,86.906,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-10-2021,87.4659,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-10-2021,86.6202,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-10-2021,85.2721,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-10-2021,84.9535,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-10-2021,84.2722,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-10-2021,84.116,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-10-2021,83.3956,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-10-2021,83.9434,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-10-2021,83.6199,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-10-2021,82.3533,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-09-2021,82.8497,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-09-2021,82.9626,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-09-2021,83.2962,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-09-2021,84.3182,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-09-2021,84.766,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-09-2021,85.1846,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-09-2021,84.2283,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-09-2021,84.2897,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-09-2021,83.2059,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-09-2021,83.7154,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-09-2021,83.8102,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-09-2021,83.3885,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-09-2021,83.0189,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-09-2021,82.6854,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-09-2021,82.255,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-09-2021,82.0739,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-09-2021,81.7986,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-09-2021,81.9726,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-09-2021,82.0104,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-09-2021,81.864,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-09-2021,81.3088,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-08-2021,81.2869,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-08-2021,80.0445,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-08-2021,78.8144,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-08-2021,78.268,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-08-2021,77.9829,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-08-2021,77.6842,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-08-2021,76.715,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-08-2021,76.3521,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-08-2021,76.6204,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-08-2021,76.4159,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-08-2021,76.0397,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-08-2021,75.9653,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-08-2021,75.6608,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-08-2021,75.3045,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-08-2021,75.5859,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-08-2021,75.5804,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-08-2021,75.8131,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-08-2021,76.008,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-08-2021,76.021,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-08-2021,75.9397,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-08-2021,75.0437,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-07-2021,74.2211,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-07-2021,74.5288,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-07-2021,74.1284,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-07-2021,74.294,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-07-2021,74.4544,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-07-2021,74.5025,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-07-2021,74.5876,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-07-2021,73.8128,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-07-2021,73.9938,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-07-2021,74.3636,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-07-2021,74.2924,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-07-2021,74.218,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-07-2021,74.0438,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-07-2021,74.0474,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-07-2021,74.0795,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-07-2021,73.9363,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-07-2021,74.2331,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-07-2021,73.9922,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-07-2021,74.02,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-07-2021,73.4383,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-07-2021,73.1256,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-06-2021,72.8723,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-06-2021,72.726,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-06-2021,72.8531,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-06-2021,72.8784,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-06-2021,72.5226,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-06-2021,72.1387,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-06-2021,72.5265,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-06-2021,72.3846,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-06-2021,72.1931,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-06-2021,72.3683,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-06-2021,72.6385,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-06-2021,72.8587,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-06-2021,72.4523,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-06-2021,72.2529,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-06-2021,72.3612,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-06-2021,71.4079,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-06-2021,71.682,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-06-2021,71.6821,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-06-2021,71.582,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-06-2021,71.495,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-06-2021,70.9471,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-06-2021,70.3808,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-05-2021,70.2453,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-05-2021,69.8483,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-05-2021,70.0134,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-05-2021,69.8961,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-05-2021,69.3104,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-05-2021,69.0821,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-05-2021,69.0525,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-05-2021,68.1195,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-05-2021,68.4275,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-05-2021,68.7087,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-05-2021,67.3697,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-05-2021,66.5356,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-05-2021,66.9675,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-05-2021,67.5422,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-05-2021,68.1078,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-05-2021,67.558,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-05-2021,67.5074,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-05-2021,67.165,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-05-2021,66.6541,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-05-2021,67.0875,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-04-2021,66.9264,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-04-2021,68.0292,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-04-2021,67.9358,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-04-2021,66.5924,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-04-2021,65.8562,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-04-2021,65.4656,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-04-2021,65.4039,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-04-2021,65.0174,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-04-2021,65.0908,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-04-2021,66.3723,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-04-2021,65.7774,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-04-2021,65.5948,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-04-2021,65.222,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-04-2021,67.7033,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-04-2021,67.8958,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-04-2021,67.4155,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-04-2021,66.3985,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-04-2021,66.1132,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-04-2021,67.0371,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-03-2021,66.3499,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-03-2021,66.5679,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-03-2021,65.7904,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-03-2021,64.864,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-03-2021,66.1412,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-03-2021,67.2521,Axis Mutual Fund,Equity Scheme - ELSS
